,Year,Country Name,Country Code,GDP (current $),"Compulsory education, duration (years)","Current education expenditure, primary (% of total expenditure in primary public institutions)","Current education expenditure, secondary (% of total expenditure in secondary public institutions)","Current education expenditure, tertiary (% of total expenditure in tertiary public institutions)","Current education expenditure, total (% of total expenditure in public institutions)","Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)","Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)","Educational attainment, at least completed post-secondary, population 25+, total (%) (cumulative)","Educational attainment, at least completed primary, population 25+ years, total (%)","Educational attainment, at least completed short-cycle tertiary, population 25+, total (%) (cumulative)","Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)","Educational attainment, at least Master's or equivalent, population 25+, total (%) (cumulative)","Educational attainment, Doctoral or equivalent, population 25+, total (%) (cumulative)",Expenditure on primary education (% of government expenditure on education),Expenditure on secondary education (% of government expenditure on education),Expenditure on tertiary education (% of government expenditure on education),"Government expenditure on education, total (% of GDP)","Government expenditure on education, total (% of government expenditure)",Age
1131,2017,St. Lucia,LCA,1996771444.44444,10.0,75.0138168334961,100.0,0.0,93.8414611816406,0.0,46.8031387329102,15.2670602798462,0.0,9.25032043457031,41.2525405883789,0.0,0.0,30.724215,35.536205,0.0,3.63348007202148,14.0997400283813,1
1132,2018,St. Lucia,LCA,2065127259.25926,10.0,99.8122787475586,88.8798370361328,0.0,93.8414611816406,0.0,46.8031387329102,15.2670602798462,0.0,9.25032043457031,41.2525405883789,0.0,0.0,35.06908,40.27441,0.0,3.33179998397827,14.3067197799683,2
1133,2019,St. Lucia,LCA,2118791555.55556,10.0,100.0,100.0,0.0,93.8414611816406,0.0,46.8031387329102,15.2670602798462,0.0,9.25032043457031,41.2525405883789,0.0,0.0,39.413945,45.012615000000004,0.0,3.26487994194031,14.0843200683594,3
1134,2020,St. Lucia,LCA,1616772740.74074,10.0,100.0,100.0,0.0,93.8414611816406,0.0,46.8031387329102,15.2670602798462,0.0,9.25032043457031,41.2525405883789,0.0,0.0,43.75881,49.750820000000004,0.0,3.56905007362366,14.3227195739746,4
1135,2016,St. Martin (French part),MAF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1136,2017,St. Martin (French part),MAF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1137,2018,St. Martin (French part),MAF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
1138,2019,St. Martin (French part),MAF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
1139,2020,St. Martin (French part),MAF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
1140,2016,St. Vincent and the Grenadines,VCT,774429629.62963,12.0,99.6773910522461,95.1537017822266,0.0,0.0,0.0,41.814811706543,3.54091000556946,91.2883605957031,0.0,0.0,0.0,0.0,37.51336,32.68362,0.0,5.73339986801147,20.1484107971191,0
1141,2017,St. Vincent and the Grenadines,VCT,792177777.777778,12.0,98.5781784057617,95.2738189697266,0.0,0.0,0.0,41.814811706543,3.54091000556946,91.2883605957031,0.0,0.0,0.0,0.0,36.5981,31.79348,0.0,5.7319598197937,18.9782791137695,1
1142,2018,St. Vincent and the Grenadines,VCT,811300000.0,12.0,100.0,100.0,0.0,0.0,0.0,41.814811706543,3.54091000556946,91.2883605957031,0.0,0.0,0.0,0.0,36.89875,31.54717,0.0,5.69377994537354,19.0126399993896,2
1143,2019,St. Vincent and the Grenadines,VCT,825040740.740741,12.0,100.16130447387695,102.42314910888669,0.0,0.0,0.0,41.814811706543,3.54091000556946,91.2883605957031,0.0,0.0,0.0,0.0,36.591445,30.978945000000003,0.0,5.673969984054574,18.444754600524846,3
1144,2020,St. Vincent and the Grenadines,VCT,807474074.074074,12.0,100.3226089477539,104.8462982177734,0.0,0.0,0.0,41.814811706543,3.54091000556946,91.2883605957031,0.0,0.0,0.0,0.0,36.28414,30.410720000000005,0.0,5.654160022735609,17.876869201660096,4
1145,2016,Sub-Saharan Africa,SSF,1563897897523.55,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.56160998344421,15.3471603393555,0
1146,2017,Sub-Saharan Africa,SSF,1669097279286.27,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.78976988792419,16.2105941772461,1
1147,2018,Sub-Saharan Africa,SSF,1754544849278.58,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.64186000823975,16.8023643493652,2
1148,2019,Sub-Saharan Africa,SSF,1804482330027.71,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.53498005867004,14.5902395248413,3
1149,2020,Sub-Saharan Africa,SSF,1705379934850.61,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.52610341707865,14.0559296607971,4
1150,2016,Sub-Saharan Africa (IDA & IBRD countries),TSS,1563897897523.55,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.56160998344421,15.3471603393555,0
1151,2017,Sub-Saharan Africa (IDA & IBRD countries),TSS,1669097279286.28,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.78976988792419,16.2105941772461,1
1152,2018,Sub-Saharan Africa (IDA & IBRD countries),TSS,1754544849278.58,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.64186000823975,16.8023643493652,2
1153,2019,Sub-Saharan Africa (IDA & IBRD countries),TSS,1804482330027.71,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.53498005867004,14.5902395248413,3
1154,2020,Sub-Saharan Africa (IDA & IBRD countries),TSS,1705379934850.61,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.52610341707865,14.0559296607971,4
1155,2016,Sub-Saharan Africa (excluding high income),SSA,1562471245754.72,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.56160998344421,15.3471603393555,0
1156,2017,Sub-Saharan Africa (excluding high income),SSA,1667569037259.91,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.78976988792419,16.2105941772461,1
1157,2018,Sub-Saharan Africa (excluding high income),SSA,1752997158519.13,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.64186000823975,16.8023643493652,2
1158,2019,Sub-Saharan Africa (excluding high income),SSA,1802899488968.81,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.53498005867004,14.5902395248413,3
1159,2020,Sub-Saharan Africa (excluding high income),SSA,1704320048486.98,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.52610341707865,14.0559296607971,4
1160,2016,Sudan,SDN,42630376000.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1161,2017,Sudan,SDN,41283617976.1905,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1162,2018,Sudan,SDN,30964349684.7059,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
1163,2019,Sudan,SDN,26155799324.8663,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
1164,2020,Sudan,SDN,21329109521.8077,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
1165,2016,Suriname,SUR,3317438910.83068,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.980299949646,16.0754203796387,0
1166,2017,Suriname,SUR,3591623596.03082,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.10751008987427,17.323579788208,1
1167,2018,Suriname,SUR,3996247906.19765,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.68860006332397,14.7241697311401,2
1168,2019,Suriname,SUR,3984483762.37123,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.23706007003784,15.2769899368286,3
1169,2020,Suriname,SUR,2884248048.49068,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.6559801101684535,13.9423503875732,4
1170,2016,Sweden,SWE,515654671469.547,9.0,94.992073059082,94.1740188598633,96.2981796264648,95.1235275268555,23.4782295227051,90.5436477661133,37.8982696533203,100.0,32.2315711975098,75.5588836669922,11.1166000366211,1.22180998325348,24.1059,27.39142,24.08663,7.61861991882324,15.6189098358154,0
1171,2017,Sweden,SWE,541018749769.097,9.0,95.9206085205078,95.1881866455078,96.2954788208008,95.814826965332,23.9369201660156,91.0670318603516,38.5563888549805,100.0,32.8181190490723,76.1459503173828,11.319769859314,1.24491000175476,24.1059,27.39142,24.08663,7.56883001327515,15.6861000061035,1
1172,2018,Sweden,SWE,555455371487.089,9.0,95.6768798828125,95.1539077758789,96.2616577148438,94.817253112793,24.545803070068366,91.52430470784503,39.301490783691435,100.0,33.42721684773767,76.689702351888,11.6054598490397,1.26801002025604,24.1059,27.39142,24.08663,7.64084005355835,15.6670198440552,2
1173,2019,Sweden,SWE,533879529188.454,10.0,96.01928329467775,95.64385223388672,96.24339675903332,94.66411590576175,25.07958984375,92.0146331787109,40.003101348877,100.0,34.0250396728516,77.2551116943359,11.849889755249,1.29111003875732,24.1059,27.39142,24.08663,7.651950120925904,15.691074848175102,3
1174,2020,Sweden,SWE,541220059459.25,10.0,96.361686706543,96.13379669189452,96.22513580322281,94.5109786987305,25.613376617431634,92.50496164957676,40.70471191406257,100.0,34.62286249796553,77.82052103678379,12.0943196614583,1.3142100572586,24.1059,27.39142,24.08663,7.663060188293459,15.715129852295002,4
1175,2016,Switzerland,CHE,695600652899.283,11.0,87.7998962402344,91.1758575439453,89.6595916748047,89.4042816162109,0.0,96.8901824951172,0.0,0.0,36.6171913146973,84.5369110107422,18.9417095184326,2.90631008148193,28.94818,0.0,26.00316,4.92645978927612,15.3612403869629,0
1176,2017,Switzerland,CHE,704478516963.855,11.0,87.9415893554688,91.1758575439453,89.6595916748047,89.4042816162109,0.0,96.99039459228517,0.0,0.0,37.632410685221366,85.23961639404297,19.3392531077067,2.925346692403157,28.94818,0.0,26.00316,4.9515700340271,15.4618196487427,1
1177,2018,Switzerland,CHE,735539301552.674,11.0,87.8935470581055,91.1758575439453,89.6595916748047,89.4042816162109,0.0,97.0852584838867,0.0,0.0,38.9819602966309,85.681770324707,19.9682102203369,2.93415999412537,28.94818,0.0,26.00316,4.86093997955322,15.5266599655151,2
1178,2019,Switzerland,CHE,731767398052.879,11.0,87.94037246704104,91.1758575439453,89.6595916748047,89.4042816162109,0.0,97.1908187866211,0.0,0.0,39.6628494262695,86.6450271606445,20.1343402862549,2.96341991424561,28.94818,0.0,26.00316,4.82818007469177,15.6093697547912,3
1179,2020,Switzerland,CHE,752248045730.11,11.0,87.98719787597659,91.1758575439453,89.6595916748047,89.4042816162109,0.0,97.29103088378906,0.0,0.0,40.67806879679357,87.34773254394527,20.531883875529,2.9824565251668367,28.94818,0.0,26.00316,4.79542016983032,15.6920795440673,4
1180,2016,Syrian Arab Republic,SYR,12356980638.8143,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1181,2017,Syrian Arab Republic,SYR,16112991411.879,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1182,2018,Syrian Arab Republic,SYR,21490335085.8366,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
1183,2019,Syrian Arab Republic,SYR,22777882165.1115,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
1184,2020,Syrian Arab Republic,SYR,26251516007.210564,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
1185,2016,Tajikistan,TJK,6992393787.40891,9.0,0.0,0.0,0.0,0.0,12.0083703994751,94.5381622314453,0.0,0.0,22.869930267334,80.6697616577148,10.9487400054932,0.0,0.0,0.0,0.0,5.76367998123169,17.0383605957031,0
1186,2017,Tajikistan,TJK,7536439875.08334,9.0,0.0,0.0,0.0,0.0,12.0083703994751,94.5381622314453,0.0,0.0,22.869930267334,80.6697616577148,10.9487400054932,0.0,0.0,0.0,0.0,5.83796977996826,18.141149520874,1
1187,2018,Tajikistan,TJK,7765014424.33779,9.0,0.0,0.0,0.0,0.0,12.0083703994751,94.5381622314453,0.0,0.0,22.869930267334,80.6697616577148,10.9487400054932,0.0,0.0,0.0,0.0,5.55836009979248,15.8886203765869,2
1188,2019,Tajikistan,TJK,8300784856.87904,9.0,0.0,0.0,0.0,0.0,12.0083703994751,94.5381622314453,0.0,0.0,22.869930267334,80.6697616577148,10.9487400054932,0.0,0.0,0.0,0.0,5.71290016174316,18.6575908660889,3
1189,2020,Tajikistan,TJK,8194150301.78552,9.0,0.0,0.0,0.0,0.0,12.0083703994751,94.5381622314453,0.0,0.0,22.869930267334,80.6697616577148,10.9487400054932,0.0,0.0,0.0,0.0,5.695973555246983,17.7720508575439,4
1190,2016,Tanzania,TZA,49774021003.0748,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.10197019577026,28.288139343261804,0
1191,2017,Tanzania,TZA,53320625958.5628,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4305100440979,24.3965396881104,1
1192,2018,Tanzania,TZA,57003713610.7625,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.69643998146057,20.504940032959,2
1193,2019,Tanzania,TZA,61136873692.3985,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.53498005867004,16.613340377807596,3
1194,2020,Tanzania,TZA,62409709110.9538,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.10434007644653,12.721740722656193,4
1195,2016,Thailand,THA,413366150655.591,9.0,0.0,0.0,0.0,0.0,14.8099803924561,45.0704803466797,0.0,65.7432403564453,19.0673999786377,32.6746711730957,2.14081001281738,0.1274000033736224,0.0,0.0,0.0,3.63752007484436,17.3190498352051,0
1196,2017,Thailand,THA,456356961443.497,9.0,0.0,0.0,0.0,0.0,15.082630157470733,46.572160085042334,0.0,67.5669174194336,19.500850041707366,33.53606414794923,2.13578669230143,0.11421000212430919,0.0,0.0,0.0,3.3557300567627,15.8385801315308,1
1197,2018,Thailand,THA,506611070188.362,9.0,0.0,0.0,0.0,0.0,14.9390001296997,46.2370681762695,0.0,66.8461685180664,19.3189296722412,33.3059310913086,2.05562996864319,0.101020000874996,0.0,0.0,0.0,3.05677008628845,14.4872903823853,2
1198,2019,Thailand,THA,544263840039.166,9.0,0.0,0.0,0.0,0.0,15.6279296875,49.5755195617676,0.0,71.2142715454102,20.3677501678467,35.2588500976563,2.12574005126953,0.0878299996256828,0.0,0.0,0.0,2.96898007392883,16.908245563507073,3
1199,2020,Thailand,THA,501643653514.925,9.0,0.0,0.0,0.0,0.0,15.900579452514632,51.07719930013023,0.0,73.0379486083985,20.80120023091637,36.12024307250983,2.1207167307535797,0.07463999837636959,0.0,0.0,0.0,2.7461334069569867,16.7713108062744,4
1200,2016,Timor-Leste,TLS,1650618500.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.07843017578125,7.24691009521484,0
1201,2017,Timor-Leste,TLS,1615609700.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.10610008239746,8.20582008361816,1
1202,2018,Timor-Leste,TLS,1583876200.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.83091020584106,7.88128995895386,2
1203,2019,Timor-Leste,TLS,2047931700.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.207150220870965,8.19847989082337,3
1204,2020,Timor-Leste,TLS,1902156800.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.58339023590087,8.51566982269288,4
1205,2016,Togo,TGO,6031632168.17391,10.0,99.2145309448242,96.9303665161133,90.3036193847656,97.5787811279297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.06315,16.01789,17.9328,3.68649005889893,15.9913101196289,0
1206,2017,Togo,TGO,6395472574.41445,10.0,99.2145309448242,96.9303665161133,99.5886764526367,97.5787811279297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.06315,16.01789,17.74125,3.7605299949646,23.1400394439697,1
1207,2018,Togo,TGO,7112200725.00232,10.0,99.2145309448242,96.9303665161133,108.87373352050781,97.5787811279297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.06315,16.01789,17.5497,4.04394006729126,21.7690906524658,2
1208,2019,Togo,TGO,7220395247.7424,10.0,99.2145309448242,96.9303665161133,118.15879058837892,97.5787811279297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.06315,16.01789,17.358150000000002,4.96937990188599,24.65798091888425,3
1209,2020,Togo,TGO,7574636978.66173,10.0,99.2145309448242,96.9303665161133,127.44384765625003,97.5787811279297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.06315,16.01789,17.166600000000003,5.397009849548343,27.5468711853027,4
1210,2016,Tonga,TON,420540178.571429,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.199470043182381,4.8142595291138015,0
1211,2017,Tonga,TON,460379144.989821,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.786190032958991,7.492729663848901,1
1212,2018,Tonga,TON,489235527.395387,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.3729100227356,10.171199798584,2
1213,2019,Tonga,TON,512350059.421629,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.95963001251221,11.9278001785278,3
1214,2020,Tonga,TON,488829964.070819,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.546350002288818,15.5281400680542,4
1215,2016,Trinidad and Tobago,TTO,22386264807.3174,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.97192001342773,10.4340600967407,0
1216,2017,Trinidad and Tobago,TTO,22385426653.883,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.56126999855042,9.8869104385376,1
1217,2018,Trinidad and Tobago,TTO,23679919654.9891,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2862401008606,9.7717399597168,2
1218,2019,Trinidad and Tobago,TTO,23208326547.5327,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.56123995780945,10.6207799911499,3
1219,2020,Trinidad and Tobago,TTO,21588037504.9992,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.42434660593669,9.37712955474854,4
1220,2016,Tunisia,TUN,44360775649.1664,9.0,0.0,0.0,0.0,0.0,0.0,44.5907096862793,15.1578397750854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.32434988021851,0.0,0
1221,2017,Tunisia,TUN,42163974956.4834,9.0,0.0,0.0,0.0,0.0,0.0,44.5907096862793,15.1578397750854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.32434988021851,0.0,1
1222,2018,Tunisia,TUN,42570270107.1147,9.0,0.0,0.0,0.0,0.0,0.0,44.5907096862793,15.1578397750854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.32434988021851,0.0,2
1223,2019,Tunisia,TUN,41804581484.3655,9.0,0.0,0.0,0.0,0.0,0.0,44.5907096862793,15.1578397750854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.32434988021851,0.0,3
1224,2020,Tunisia,TUN,41620349986.3089,9.0,0.0,0.0,0.0,0.0,0.0,44.5907096862793,15.1578397750854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.32434988021851,0.0,4
1225,2016,Turkey,TUR,869692960365.551,12.0,88.9024200439453,85.9748916625977,84.2198486328125,0.0,0.0,58.8644409179688,0.0,88.9477005004883,18.1570796966553,37.6567001342773,1.78507995605469,0.359059989452362,0.0,0.0,0.0,4.29460000991821,12.4066696166992,0
1226,2017,Turkey,TUR,858996263095.858,12.0,88.9024200439453,85.9748916625977,84.2198486328125,0.0,0.0,60.8933181762695,0.0,89.5014495849609,19.0878391265869,39.0266990661621,2.26333999633789,0.422719985246658,0.0,0.0,0.0,4.29460000991821,12.4066696166992,1
1227,2018,Turkey,TUR,778471901665.148,12.0,88.9024200439453,85.9748916625977,84.2198486328125,0.0,0.0,63.636093139648466,0.0,90.33933766682944,19.895266850789366,40.6659723917643,2.313706715901697,0.401626666386922,0.0,0.0,0.0,4.29460000991821,12.4066696166992,2
1228,2019,Turkey,TUR,761004425605.414,12.0,88.9024200439453,85.9748916625977,84.2198486328125,0.0,0.0,66.0219192504883,0.0,91.03515625,20.7643604278564,42.1706085205078,2.5780200958252,0.422910004854202,0.0,0.0,0.0,4.29460000991821,12.4066696166992,3
1229,2020,Turkey,TUR,719954821683.31,12.0,88.9024200439453,85.9748916625977,84.2198486328125,0.0,0.0,68.40774536132812,0.0,91.73097483317056,21.633454004923433,43.6752446492513,2.8423334757487035,0.44419334332148197,0.0,0.0,0.0,4.29460000991821,12.4066696166992,4
1230,2016,Turkmenistan,TKM,36169428571.4286,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.12065005302429,23.0102500915527,0
1231,2017,Turkmenistan,TKM,37926285714.2857,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.12065005302429,23.0102500915527,1
1232,2018,Turkmenistan,TKM,40765428571.4286,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.12065005302429,23.0102500915527,2
1233,2019,Turkmenistan,TKM,45231428571.4286,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.12065005302429,23.0102500915527,3
1234,2020,Turkmenistan,TKM,48252095238.09526,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.12065005302429,23.0102500915527,4
1235,2016,Turks and Caicos Islands,TCA,1032452000.0,13.0,100.0,82.2001800537109,0.0,81.1621932983398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.40703,39.44894,24.43859,3.06549000740051,11.8375597000122,0
1236,2017,Turks and Caicos Islands,TCA,1022365000.0,13.0,100.0,82.2001800537109,0.0,81.1621932983398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.40703,39.44894,24.43859,2.97728991508484,12.0446901321411,1
1237,2018,Turks and Caicos Islands,TCA,1113178000.0,13.0,100.0,82.2001800537109,0.0,81.1621932983398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.40703,39.44894,24.43859,2.7437698841095,11.9410200119019,2
1238,2019,Turks and Caicos Islands,TCA,1197415000.0,13.0,100.0,82.2001800537109,0.0,81.1621932983398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.40703,39.44894,24.43859,3.48839998245239,12.1184597015381,3
1239,2020,Turks and Caicos Islands,TCA,924583000.0,13.0,100.0,82.2001800537109,0.0,81.1621932983398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.40703,39.44894,24.43859,3.62936997413635,11.6221303939819,4
1240,2016,Tuvalu,TUV,36547799.583705,8.0,80.51123046875,91.9600296020508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1241,2017,Tuvalu,TUV,40619251.9926426,8.0,80.51123046875,91.9600296020508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1242,2018,Tuvalu,TUV,42588164.9731022,8.0,80.51123046875,91.9600296020508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
1243,2019,Tuvalu,TUV,47271463.3298575,8.0,80.51123046875,91.9600296020508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
1244,2020,Tuvalu,TUV,48855550.2030142,8.0,80.51123046875,91.9600296020508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
